"","tract","year","crash_type","crashes","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident"
"410","17031020500","2017","PEDALCYCLIST",2,2,0,0,2,0
"411","17031020500","2017","PEDESTRIAN",6,6,0,0,3,3
"412","17031020500","2017","Vehicle/Other",144,14,0,0,5,9
"413","17031020601","2009","PEDALCYCLIST",4,4,0,0,1,3
"414","17031020601","2009","PEDESTRIAN",8,8,0,1,4,3
"415","17031020601","2009","Vehicle/Other",123,18,1,0,9,9
"416","17031020601","2010","PEDALCYCLIST",1,1,0,0,1,0
"417","17031020601","2010","PEDESTRIAN",7,7,0,1,4,2
"418","17031020601","2010","Vehicle/Other",117,11,0,0,8,3
"419","17031020601","2011","PEDALCYCLIST",4,3,0,0,3,0
"420","17031020601","2011","PEDESTRIAN",3,4,0,0,4,0
"421","17031020601","2011","Vehicle/Other",106,20,0,0,16,4
"422","17031020601","2012","PEDALCYCLIST",7,6,0,1,4,1
"423","17031020601","2012","PEDESTRIAN",6,6,0,0,5,1
"424","17031020601","2012","Vehicle/Other",108,16,0,0,8,8
"425","17031020601","2013","PEDALCYCLIST",4,4,0,0,3,1
"426","17031020601","2013","PEDESTRIAN",6,7,1,1,3,3
"427","17031020601","2013","Vehicle/Other",130,14,0,2,6,6
"428","17031020601","2014","PEDALCYCLIST",4,4,0,0,3,1
"429","17031020601","2014","PEDESTRIAN",7,6,0,2,3,1
"430","17031020601","2014","Vehicle/Other",132,21,0,0,17,4
"431","17031020601","2015","PEDALCYCLIST",5,5,0,0,3,2
"432","17031020601","2015","PEDESTRIAN",8,8,0,3,5,0
"433","17031020601","2015","Vehicle/Other",121,20,0,1,15,4
"434","17031020601","2016","PEDALCYCLIST",4,4,0,0,1,3
"435","17031020601","2016","PEDESTRIAN",2,2,0,0,1,1
"436","17031020601","2016","Vehicle/Other",133,19,0,3,4,12
"437","17031020601","2017","PEDALCYCLIST",3,3,0,0,2,1
"438","17031020601","2017","PEDESTRIAN",13,13,0,1,11,1
"439","17031020601","2017","Vehicle/Other",105,16,0,3,12,1
"440","17031020602","2009","PEDESTRIAN",9,9,0,2,5,2
"441","17031020602","2009","Vehicle/Other",102,7,0,0,6,1
"442","17031020602","2010","PEDALCYCLIST",2,3,0,0,0,3
"443","17031020602","2010","PEDESTRIAN",4,4,0,0,1,3
"444","17031020602","2010","Vehicle/Other",89,8,0,0,4,4
"445","17031020602","2011","PEDESTRIAN",3,4,0,2,0,2
"446","17031020602","2011","Vehicle/Other",75,8,2,5,3,0
"447","17031020602","2012","PEDALCYCLIST",2,2,0,0,0,2
"448","17031020602","2012","PEDESTRIAN",5,5,1,1,2,2
"449","17031020602","2012","Vehicle/Other",93,12,0,0,7,5
"450","17031020602","2013","PEDALCYCLIST",7,7,0,2,3,2
"451","17031020602","2013","PEDESTRIAN",3,5,0,0,5,0
"452","17031020602","2013","Vehicle/Other",91,12,0,1,9,2
"453","17031020602","2014","PEDALCYCLIST",2,2,0,0,0,2
"454","17031020602","2014","PEDESTRIAN",9,9,0,2,4,3
"455","17031020602","2014","Vehicle/Other",101,12,0,1,6,5
"456","17031020602","2015","PEDALCYCLIST",1,1,0,0,1,0
"457","17031020602","2015","PEDESTRIAN",2,3,0,1,2,0
"458","17031020602","2015","Vehicle/Other",116,12,0,2,3,7
"459","17031020602","2016","PEDALCYCLIST",4,5,0,0,3,2
"460","17031020602","2016","PEDESTRIAN",3,3,0,0,1,2
"461","17031020602","2016","Vehicle/Other",95,12,0,1,8,3
"462","17031020602","2017","PEDALCYCLIST",1,1,0,0,1,0
"463","17031020602","2017","PEDESTRIAN",9,9,0,0,7,2
"464","17031020602","2017","Vehicle/Other",110,12,0,2,6,4
"465","17031020701","2009","PEDALCYCLIST",1,1,0,0,0,1
"466","17031020701","2009","PEDESTRIAN",2,2,0,0,1,1
"467","17031020701","2009","Vehicle/Other",73,9,0,0,7,2
"468","17031020701","2010","PEDESTRIAN",2,2,0,1,0,1
"469","17031020701","2010","Vehicle/Other",60,10,1,1,3,6
"470","17031020701","2011","PEDALCYCLIST",2,2,0,0,1,1
"471","17031020701","2011","PEDESTRIAN",4,4,0,1,1,2
"472","17031020701","2011","Vehicle/Other",51,6,0,0,2,4
"473","17031020701","2012","PEDESTRIAN",3,3,0,1,1,1
"474","17031020701","2012","Vehicle/Other",78,11,0,0,6,5
"475","17031020701","2013","PEDALCYCLIST",3,3,0,1,2,0
"476","17031020701","2013","PEDESTRIAN",1,1,0,1,0,0
"477","17031020701","2013","Vehicle/Other",77,9,0,0,4,5
"478","17031020701","2014","PEDALCYCLIST",4,4,0,0,4,0
"479","17031020701","2014","PEDESTRIAN",2,2,0,0,1,1
"480","17031020701","2014","Vehicle/Other",58,14,0,1,4,9
"481","17031020701","2015","PEDALCYCLIST",2,2,0,0,0,2
"482","17031020701","2015","PEDESTRIAN",1,1,0,0,1,0
"483","17031020701","2015","Vehicle/Other",77,7,0,3,3,1
"484","17031020701","2016","PEDALCYCLIST",4,3,0,0,2,1
"485","17031020701","2016","PEDESTRIAN",1,1,0,0,1,0
"486","17031020701","2016","Vehicle/Other",79,19,0,1,10,8
"487","17031020701","2017","PEDALCYCLIST",1,3,0,1,1,1
"488","17031020701","2017","PEDESTRIAN",2,2,0,1,1,0
"489","17031020701","2017","Vehicle/Other",80,10,0,0,8,2
"490","17031020702","2009","PEDALCYCLIST",8,7,1,1,3,3
"491","17031020702","2009","PEDESTRIAN",3,3,0,0,2,1
"492","17031020702","2009","Vehicle/Other",168,45,0,0,21,24
"493","17031020702","2010","PEDALCYCLIST",1,1,0,0,1,0
"494","17031020702","2010","PEDESTRIAN",3,5,0,0,3,2
"495","17031020702","2010","Vehicle/Other",149,19,0,1,9,9
"496","17031020702","2011","PEDALCYCLIST",4,4,0,0,2,2
"497","17031020702","2011","PEDESTRIAN",2,2,0,1,1,0
"498","17031020702","2011","Vehicle/Other",140,29,0,2,17,10
"499","17031020702","2012","PEDALCYCLIST",5,5,0,1,2,2
"500","17031020702","2012","PEDESTRIAN",5,4,1,2,2,0
"501","17031020702","2012","Vehicle/Other",137,18,0,1,10,7
"502","17031020702","2013","PEDALCYCLIST",5,5,0,1,2,2
"503","17031020702","2013","PEDESTRIAN",5,3,0,0,3,0
"504","17031020702","2013","Vehicle/Other",157,17,0,2,7,8
"505","17031020702","2014","PEDALCYCLIST",7,7,0,0,7,0
"506","17031020702","2014","PEDESTRIAN",9,10,0,1,7,2
"507","17031020702","2014","Vehicle/Other",155,21,0,0,14,7
"508","17031020702","2015","PEDESTRIAN",2,2,0,0,0,2
"509","17031020702","2015","Vehicle/Other",152,12,0,1,7,4
"510","17031020702","2016","PEDALCYCLIST",3,3,0,0,3,0
"511","17031020702","2016","PEDESTRIAN",6,5,1,0,2,3
"512","17031020702","2016","Vehicle/Other",180,32,1,3,16,13
"513","17031020702","2017","PEDALCYCLIST",1,1,0,0,1,0
"514","17031020702","2017","PEDESTRIAN",8,8,0,0,5,3
"515","17031020702","2017","Vehicle/Other",177,16,0,1,10,5
"516","17031020801","2009","PEDALCYCLIST",2,2,0,0,0,2
"517","17031020801","2009","PEDESTRIAN",3,3,0,1,1,1
"518","17031020801","2009","Vehicle/Other",150,40,0,3,15,22
"519","17031020801","2010","PEDALCYCLIST",2,2,0,1,1,0
"520","17031020801","2010","PEDESTRIAN",2,2,0,1,0,1
"521","17031020801","2010","Vehicle/Other",152,30,0,2,16,12
"522","17031020801","2011","PEDALCYCLIST",3,3,0,0,1,2
"523","17031020801","2011","PEDESTRIAN",6,6,1,0,6,0
"524","17031020801","2011","Vehicle/Other",132,21,0,6,9,6
"525","17031020801","2012","PEDALCYCLIST",2,2,0,1,0,1
"526","17031020801","2012","PEDESTRIAN",5,5,0,1,3,1
"527","17031020801","2012","Vehicle/Other",142,24,0,2,13,9
"528","17031020801","2013","PEDALCYCLIST",1,1,0,0,0,1
"529","17031020801","2013","PEDESTRIAN",5,5,0,0,4,1
"530","17031020801","2013","Vehicle/Other",109,26,0,0,14,12
"531","17031020801","2014","PEDALCYCLIST",1,1,0,1,0,0
"532","17031020801","2014","PEDESTRIAN",5,4,0,1,3,0
"533","17031020801","2014","Vehicle/Other",125,16,0,0,8,8
"534","17031020801","2015","PEDALCYCLIST",5,4,0,0,2,2
"535","17031020801","2015","PEDESTRIAN",5,5,0,1,1,3
"536","17031020801","2015","Vehicle/Other",153,26,0,1,10,15
"537","17031020801","2016","PEDALCYCLIST",2,2,0,1,0,1
"538","17031020801","2016","PEDESTRIAN",4,4,0,1,2,1
"539","17031020801","2016","Vehicle/Other",143,14,0,2,8,4
"540","17031020801","2017","PEDALCYCLIST",1,1,0,0,1,0
"541","17031020801","2017","PEDESTRIAN",2,2,0,2,0,0
"542","17031020801","2017","Vehicle/Other",138,28,0,1,15,12
"543","17031020802","2009","PEDALCYCLIST",4,4,0,0,2,2
"544","17031020802","2009","PEDESTRIAN",6,6,0,1,2,3
"545","17031020802","2009","Vehicle/Other",142,15,0,0,5,10
"546","17031020802","2010","PEDALCYCLIST",4,3,0,1,2,0
"547","17031020802","2010","PEDESTRIAN",4,4,0,0,1,3
"548","17031020802","2010","Vehicle/Other",150,18,0,0,10,8
"549","17031020802","2011","PEDESTRIAN",2,2,0,0,2,0
"550","17031020802","2011","Vehicle/Other",166,22,0,5,6,11
"551","17031020802","2012","PEDALCYCLIST",4,3,0,1,2,0
"552","17031020802","2012","PEDESTRIAN",4,3,1,0,3,0
"553","17031020802","2012","Vehicle/Other",160,26,0,2,12,12
"554","17031020802","2013","PEDALCYCLIST",7,8,0,1,5,2
"555","17031020802","2013","PEDESTRIAN",7,7,0,1,4,2
"556","17031020802","2013","Vehicle/Other",137,22,0,1,11,10
"557","17031020802","2014","PEDALCYCLIST",3,3,0,1,1,1
"558","17031020802","2014","PEDESTRIAN",5,4,0,0,3,1
"559","17031020802","2014","Vehicle/Other",141,26,0,0,12,14
"560","17031020802","2015","PEDALCYCLIST",2,2,0,1,1,0
"561","17031020802","2015","PEDESTRIAN",6,6,0,0,4,2
"562","17031020802","2015","Vehicle/Other",167,21,0,4,5,12
"563","17031020802","2016","PEDALCYCLIST",6,6,0,1,2,3
"564","17031020802","2016","PEDESTRIAN",7,8,0,2,4,2
"565","17031020802","2016","Vehicle/Other",163,15,0,1,5,9
"566","17031020802","2017","PEDALCYCLIST",4,4,0,1,3,0
"567","17031020802","2017","PEDESTRIAN",7,7,0,2,4,1
"568","17031020802","2017","Vehicle/Other",186,24,0,3,15,6
"569","17031020901","2009","Vehicle/Other",130,23,0,1,7,15
"570","17031020901","2010","PEDALCYCLIST",3,3,0,1,0,2
"571","17031020901","2010","PEDESTRIAN",3,2,1,0,1,1
"572","17031020901","2010","Vehicle/Other",107,26,0,0,10,16
"573","17031020901","2011","PEDESTRIAN",1,1,0,0,0,1
"574","17031020901","2011","Vehicle/Other",97,24,0,2,7,15
"575","17031020901","2012","PEDALCYCLIST",1,1,0,0,0,1
"576","17031020901","2012","PEDESTRIAN",1,1,0,0,0,1
"577","17031020901","2012","Vehicle/Other",83,7,0,2,4,1
"578","17031020901","2013","PEDALCYCLIST",2,2,0,0,2,0
"579","17031020901","2013","Vehicle/Other",96,19,0,1,13,5
"580","17031020901","2014","PEDALCYCLIST",3,3,0,1,1,1
"581","17031020901","2014","PEDESTRIAN",2,2,0,2,0,0
"582","17031020901","2014","Vehicle/Other",86,11,0,0,6,5
"583","17031020901","2015","PEDALCYCLIST",5,5,0,0,4,1
"584","17031020901","2015","Vehicle/Other",82,10,0,2,8,0
"585","17031020901","2016","PEDALCYCLIST",2,2,0,0,2,0
"586","17031020901","2016","Vehicle/Other",93,13,0,0,4,9
"587","17031020901","2017","PEDALCYCLIST",3,3,0,1,2,0
"588","17031020901","2017","PEDESTRIAN",5,4,0,1,2,1
"589","17031020901","2017","Vehicle/Other",111,15,0,1,8,6
"590","17031020902","2009","PEDALCYCLIST",2,2,0,1,0,1
"591","17031020902","2009","PEDESTRIAN",2,2,0,1,1,0
"592","17031020902","2009","Vehicle/Other",109,19,0,0,7,12
"593","17031020902","2010","PEDALCYCLIST",1,1,0,0,0,1
"594","17031020902","2010","PEDESTRIAN",2,2,0,0,2,0
"595","17031020902","2010","Vehicle/Other",86,9,0,0,4,5
"596","17031020902","2011","PEDALCYCLIST",3,3,0,0,3,0
"597","17031020902","2011","PEDESTRIAN",1,1,0,0,0,1
"598","17031020902","2011","Vehicle/Other",90,12,0,0,7,5
"599","17031020902","2012","PEDESTRIAN",4,3,0,0,0,3
"600","17031020902","2012","Vehicle/Other",88,15,0,1,8,6
"601","17031020902","2013","PEDALCYCLIST",7,6,0,0,3,3
"602","17031020902","2013","PEDESTRIAN",2,2,0,1,0,1
"603","17031020902","2013","Vehicle/Other",96,20,0,0,11,9
"604","17031020902","2014","PEDALCYCLIST",4,4,0,0,4,0
"605","17031020902","2014","Vehicle/Other",110,7,0,0,3,4
"606","17031020902","2015","PEDALCYCLIST",3,3,0,1,2,0
"607","17031020902","2015","PEDESTRIAN",1,1,0,1,0,0
"608","17031020902","2015","Vehicle/Other",78,6,0,1,3,2
"609","17031020902","2016","PEDALCYCLIST",2,2,0,0,2,0
"610","17031020902","2016","PEDESTRIAN",3,3,0,0,1,2
"611","17031020902","2016","Vehicle/Other",69,9,0,1,4,4
"612","17031020902","2017","PEDALCYCLIST",3,3,0,1,2,0
"613","17031020902","2017","PEDESTRIAN",2,2,0,0,2,0
"614","17031020902","2017","Vehicle/Other",115,12,0,3,7,2
"615","17031030101","2009","PEDESTRIAN",2,2,0,0,2,0
"616","17031030101","2009","Vehicle/Other",20,2,0,0,1,1
"617","17031030101","2010","PEDESTRIAN",1,1,0,0,0,1
"618","17031030101","2010","Vehicle/Other",25,0,0,0,0,0
"619","17031030101","2011","Vehicle/Other",22,5,0,0,5,0
"620","17031030101","2012","PEDESTRIAN",5,5,0,1,3,1
"621","17031030101","2012","Vehicle/Other",26,2,0,0,2,0
"622","17031030101","2013","PEDESTRIAN",3,3,0,0,2,1
"623","17031030101","2013","Vehicle/Other",30,2,0,1,0,1
"624","17031030101","2014","PEDALCYCLIST",1,1,0,0,1,0
"625","17031030101","2014","Vehicle/Other",21,1,0,0,1,0
"626","17031030101","2015","PEDALCYCLIST",3,2,0,2,0,0
"627","17031030101","2015","PEDESTRIAN",2,2,0,0,2,0
"628","17031030101","2015","Vehicle/Other",34,6,0,1,5,0
"629","17031030101","2016","PEDALCYCLIST",1,1,0,0,0,1
"630","17031030101","2016","PEDESTRIAN",1,1,0,1,0,0
"631","17031030101","2016","Vehicle/Other",30,4,0,4,0,0
"632","17031030101","2017","PEDALCYCLIST",1,1,0,0,1,0
"633","17031030101","2017","PEDESTRIAN",2,2,0,0,2,0
"634","17031030101","2017","Vehicle/Other",28,2,0,0,1,1
"635","17031030102","2009","Vehicle/Other",35,3,0,0,0,3
"636","17031030102","2010","PEDESTRIAN",1,0,0,0,0,0
"637","17031030102","2010","Vehicle/Other",35,9,0,1,5,3
"638","17031030102","2011","PEDESTRIAN",1,1,0,0,0,1
"639","17031030102","2011","Vehicle/Other",27,9,0,0,7,2
"640","17031030102","2012","PEDESTRIAN",2,2,0,0,1,1
"641","17031030102","2012","Vehicle/Other",17,1,0,0,0,1
"642","17031030102","2013","Vehicle/Other",17,2,0,0,0,2
"643","17031030102","2014","PEDESTRIAN",1,1,0,0,1,0
"644","17031030102","2014","Vehicle/Other",17,0,0,0,0,0
"645","17031030102","2015","Vehicle/Other",33,1,0,0,0,1
"646","17031030102","2016","Vehicle/Other",46,6,0,1,1,4
"647","17031030102","2017","PEDALCYCLIST",1,1,0,0,0,1
"648","17031030102","2017","PEDESTRIAN",1,1,0,0,1,0
"649","17031030102","2017","Vehicle/Other",36,6,0,0,4,2
"650","17031030103","2009","Vehicle/Other",21,4,0,2,2,0
"651","17031030103","2010","PEDESTRIAN",1,1,0,0,1,0
"652","17031030103","2010","Vehicle/Other",16,1,0,0,0,1
"653","17031030103","2011","PEDALCYCLIST",1,1,0,0,0,1
"654","17031030103","2011","Vehicle/Other",9,0,0,0,0,0
"655","17031030103","2012","PEDESTRIAN",1,1,0,0,1,0
"656","17031030103","2012","Vehicle/Other",25,3,0,0,2,1
"657","17031030103","2013","Vehicle/Other",24,3,0,0,3,0
"658","17031030103","2014","PEDALCYCLIST",1,1,0,0,1,0
"659","17031030103","2014","Vehicle/Other",18,5,0,0,0,5
"660","17031030103","2015","PEDALCYCLIST",2,2,0,1,0,1
"661","17031030103","2015","Vehicle/Other",24,1,0,0,0,1
"662","17031030103","2016","PEDALCYCLIST",2,2,0,1,1,0
"663","17031030103","2016","PEDESTRIAN",3,4,0,1,2,1
"664","17031030103","2016","Vehicle/Other",22,1,0,0,0,1
"665","17031030103","2017","PEDALCYCLIST",1,1,0,0,1,0
"666","17031030103","2017","PEDESTRIAN",3,3,0,2,1,0
"667","17031030103","2017","Vehicle/Other",33,3,0,0,3,0
"668","17031030104","2009","PEDESTRIAN",1,1,0,0,1,0
"669","17031030104","2009","Vehicle/Other",24,2,0,0,1,1
"670","17031030104","2010","Vehicle/Other",12,2,0,0,1,1
"671","17031030104","2011","Vehicle/Other",16,4,0,2,1,1
"672","17031030104","2012","PEDALCYCLIST",1,1,0,0,1,0
"673","17031030104","2012","Vehicle/Other",15,6,0,0,6,0
"674","17031030104","2013","PEDESTRIAN",1,1,0,0,1,0
"675","17031030104","2013","Vehicle/Other",16,3,0,0,0,3
"676","17031030104","2014","PEDALCYCLIST",1,0,0,0,0,0
"677","17031030104","2014","Vehicle/Other",12,8,0,0,6,2
"678","17031030104","2015","PEDESTRIAN",1,1,0,0,1,0
"679","17031030104","2015","Vehicle/Other",12,4,0,0,2,2
"680","17031030104","2016","Vehicle/Other",16,0,0,0,0,0
"681","17031030104","2017","PEDALCYCLIST",1,1,0,0,1,0
"682","17031030104","2017","PEDESTRIAN",3,3,0,1,2,0
"683","17031030104","2017","Vehicle/Other",24,4,0,0,3,1
"684","17031030200","2009","PEDALCYCLIST",5,5,0,1,3,1
"685","17031030200","2009","PEDESTRIAN",8,8,0,1,6,1
"686","17031030200","2009","Vehicle/Other",120,12,0,3,6,3
"687","17031030200","2010","PEDALCYCLIST",1,1,0,0,1,0
"688","17031030200","2010","PEDESTRIAN",8,8,0,3,3,2
"689","17031030200","2010","Vehicle/Other",84,10,0,0,4,6
"690","17031030200","2011","PEDALCYCLIST",6,8,0,1,6,1
"691","17031030200","2011","PEDESTRIAN",7,7,0,1,3,3
"692","17031030200","2011","Vehicle/Other",102,6,0,1,3,2
"693","17031030200","2012","PEDALCYCLIST",8,7,0,0,6,1
"694","17031030200","2012","PEDESTRIAN",6,6,0,1,2,3
"695","17031030200","2012","Vehicle/Other",107,19,0,0,8,11
"696","17031030200","2013","PEDALCYCLIST",5,5,0,0,1,4
"697","17031030200","2013","PEDESTRIAN",5,5,0,1,2,2
"698","17031030200","2013","Vehicle/Other",135,21,0,1,12,8
"699","17031030200","2014","PEDALCYCLIST",2,2,0,0,2,0
"700","17031030200","2014","PEDESTRIAN",3,4,0,0,4,0
"701","17031030200","2014","Vehicle/Other",119,21,0,4,8,9
"702","17031030200","2015","PEDALCYCLIST",6,6,0,0,4,2
"703","17031030200","2015","PEDESTRIAN",4,4,0,0,0,4
"704","17031030200","2015","Vehicle/Other",71,10,0,0,6,4
"705","17031030200","2016","PEDALCYCLIST",4,4,0,0,4,0
"706","17031030200","2016","PEDESTRIAN",3,3,0,1,0,2
"707","17031030200","2016","Vehicle/Other",88,12,0,1,4,7
"708","17031030200","2017","PEDALCYCLIST",2,2,0,0,1,1
"709","17031030200","2017","PEDESTRIAN",4,3,1,2,0,1
"710","17031030200","2017","Vehicle/Other",107,13,0,2,5,6
"711","17031030300","2009","PEDESTRIAN",1,1,0,0,1,0
"712","17031030300","2009","Vehicle/Other",42,4,0,0,0,4
"713","17031030300","2010","PEDALCYCLIST",2,2,0,1,0,1
"714","17031030300","2010","Vehicle/Other",41,3,0,1,2,0
"715","17031030300","2011","PEDALCYCLIST",3,3,0,0,3,0
"716","17031030300","2011","PEDESTRIAN",1,1,0,0,1,0
"717","17031030300","2011","Vehicle/Other",34,4,0,0,4,0
"718","17031030300","2012","PEDALCYCLIST",1,0,0,0,0,0
"719","17031030300","2012","Vehicle/Other",25,1,0,0,0,1
"720","17031030300","2013","Vehicle/Other",27,1,0,0,0,1
"721","17031030300","2014","PEDALCYCLIST",1,1,0,0,1,0
"722","17031030300","2014","PEDESTRIAN",1,1,0,1,0,0
"723","17031030300","2014","Vehicle/Other",29,0,0,0,0,0
"724","17031030300","2015","PEDALCYCLIST",3,3,0,1,0,2
"725","17031030300","2015","PEDESTRIAN",1,1,0,0,1,0
"726","17031030300","2015","Vehicle/Other",63,5,0,0,3,2
"727","17031030300","2016","PEDALCYCLIST",2,2,0,0,1,1
"728","17031030300","2016","Vehicle/Other",76,6,0,5,1,0
"729","17031030300","2017","PEDALCYCLIST",1,0,0,0,0,0
"730","17031030300","2017","PEDESTRIAN",1,1,0,0,1,0
"731","17031030300","2017","Vehicle/Other",72,16,0,1,9,6
"732","17031030400","2009","PEDALCYCLIST",3,3,0,0,1,2
"733","17031030400","2009","Vehicle/Other",79,16,0,1,8,7
"734","17031030400","2010","PEDALCYCLIST",3,3,0,0,1,2
"735","17031030400","2010","PEDESTRIAN",5,5,0,1,3,1
"736","17031030400","2010","Vehicle/Other",89,14,0,1,7,6
"737","17031030400","2011","PEDALCYCLIST",5,5,0,0,4,1
"738","17031030400","2011","PEDESTRIAN",2,2,0,0,2,0
"739","17031030400","2011","Vehicle/Other",82,12,0,3,5,4
"740","17031030400","2012","PEDESTRIAN",1,1,0,0,0,1
"741","17031030400","2012","Vehicle/Other",79,13,0,1,6,6
"742","17031030400","2013","PEDALCYCLIST",4,4,0,0,2,2
"743","17031030400","2013","PEDESTRIAN",1,1,0,0,1,0
"744","17031030400","2013","Vehicle/Other",88,9,0,0,3,6
"745","17031030400","2014","PEDALCYCLIST",2,2,0,0,2,0
"746","17031030400","2014","PEDESTRIAN",2,2,0,0,0,2
"747","17031030400","2014","Vehicle/Other",74,10,0,0,3,7
"748","17031030400","2015","PEDALCYCLIST",3,3,0,0,3,0
"749","17031030400","2015","PEDESTRIAN",1,1,0,0,1,0
"750","17031030400","2015","Vehicle/Other",85,18,0,0,7,11
"751","17031030400","2016","PEDALCYCLIST",5,5,0,0,2,3
"752","17031030400","2016","PEDESTRIAN",2,2,0,1,1,0
"753","17031030400","2016","Vehicle/Other",109,14,0,0,5,9
"754","17031030400","2017","PEDESTRIAN",2,2,0,0,1,1
"755","17031030400","2017","Vehicle/Other",105,17,0,0,11,6
"756","17031030500","2009","PEDALCYCLIST",11,11,0,1,4,6
"757","17031030500","2009","PEDESTRIAN",4,4,0,0,1,3
"758","17031030500","2009","Vehicle/Other",230,38,0,7,11,20
"759","17031030500","2010","PEDALCYCLIST",10,9,0,2,1,6
"760","17031030500","2010","PEDESTRIAN",12,12,0,2,6,4
"761","17031030500","2010","Vehicle/Other",216,29,0,3,7,19
"762","17031030500","2011","PEDALCYCLIST",11,11,0,0,6,5
"763","17031030500","2011","PEDESTRIAN",13,13,0,1,4,8
"764","17031030500","2011","Vehicle/Other",196,53,0,3,27,23
"765","17031030500","2012","PEDALCYCLIST",13,10,0,0,8,2
"766","17031030500","2012","PEDESTRIAN",9,10,0,0,4,6
"767","17031030500","2012","Vehicle/Other",219,38,0,2,18,18
"768","17031030500","2013","PEDALCYCLIST",8,7,0,2,3,2
"769","17031030500","2013","PEDESTRIAN",9,9,0,3,5,1
"770","17031030500","2013","Vehicle/Other",220,44,0,5,22,17
"771","17031030500","2014","PEDALCYCLIST",7,7,0,0,6,1
"772","17031030500","2014","PEDESTRIAN",4,3,0,0,3,0
"773","17031030500","2014","Vehicle/Other",213,27,0,0,17,10
"774","17031030500","2015","PEDALCYCLIST",3,2,0,0,1,1
"775","17031030500","2015","PEDESTRIAN",12,9,0,4,5,0
"776","17031030500","2015","Vehicle/Other",170,33,0,5,10,18
"777","17031030500","2016","PEDALCYCLIST",4,4,0,0,4,0
"778","17031030500","2016","PEDESTRIAN",6,6,0,3,1,2
"779","17031030500","2016","Vehicle/Other",187,19,0,2,2,15
"780","17031030500","2017","PEDALCYCLIST",7,7,0,1,5,1
"781","17031030500","2017","PEDESTRIAN",5,5,0,1,3,1
"782","17031030500","2017","Vehicle/Other",166,29,0,1,19,9
"783","17031030601","2009","PEDALCYCLIST",2,3,0,1,1,1
"784","17031030601","2009","PEDESTRIAN",5,5,0,0,3,2
"785","17031030601","2009","Vehicle/Other",56,2,0,0,2,0
"786","17031030601","2010","PEDALCYCLIST",1,1,0,0,1,0
"787","17031030601","2010","PEDESTRIAN",4,4,0,0,4,0
"788","17031030601","2010","Vehicle/Other",56,5,0,0,2,3
"789","17031030601","2011","PEDALCYCLIST",2,2,0,0,2,0
"790","17031030601","2011","PEDESTRIAN",3,2,1,1,0,1
"791","17031030601","2011","Vehicle/Other",48,8,0,0,3,5
"792","17031030601","2012","PEDALCYCLIST",2,2,0,0,2,0
"793","17031030601","2012","PEDESTRIAN",4,4,0,0,4,0
"794","17031030601","2012","Vehicle/Other",41,4,0,0,1,3
"795","17031030601","2013","PEDALCYCLIST",3,3,0,0,1,2
"796","17031030601","2013","PEDESTRIAN",3,3,0,0,3,0
"797","17031030601","2013","Vehicle/Other",40,6,0,1,3,2
"798","17031030601","2014","PEDALCYCLIST",3,3,0,0,3,0
"799","17031030601","2014","PEDESTRIAN",4,4,0,0,3,1
"800","17031030601","2014","Vehicle/Other",41,3,0,1,2,0
"801","17031030601","2015","PEDALCYCLIST",3,3,0,0,3,0
"802","17031030601","2015","PEDESTRIAN",4,5,0,0,5,0
"803","17031030601","2015","Vehicle/Other",38,5,0,0,1,4
"804","17031030601","2016","PEDALCYCLIST",2,2,0,1,0,1
"805","17031030601","2016","PEDESTRIAN",5,6,0,0,5,1
"806","17031030601","2016","Vehicle/Other",44,6,0,0,3,3
"807","17031030601","2017","PEDALCYCLIST",1,1,0,0,0,1
"808","17031030601","2017","PEDESTRIAN",2,2,0,1,0,1
"809","17031030601","2017","Vehicle/Other",46,8,0,0,1,7
"810","17031030603","2009","PEDALCYCLIST",1,1,0,0,0,1
"811","17031030603","2009","PEDESTRIAN",1,1,0,0,1,0
"812","17031030603","2009","Vehicle/Other",37,3,0,0,3,0
"813","17031030603","2010","PEDESTRIAN",1,1,0,0,0,1
"814","17031030603","2010","Vehicle/Other",33,6,0,0,1,5
"815","17031030603","2011","PEDESTRIAN",1,1,0,0,1,0
"816","17031030603","2011","Vehicle/Other",25,7,0,0,2,5
"817","17031030603","2012","PEDALCYCLIST",1,1,0,0,1,0
"818","17031030603","2012","PEDESTRIAN",3,3,0,0,2,1
"819","17031030603","2012","Vehicle/Other",30,4,0,2,0,2
"820","17031030603","2013","PEDALCYCLIST",1,1,0,0,1,0
"821","17031030603","2013","PEDESTRIAN",2,2,0,0,2,0
"822","17031030603","2013","Vehicle/Other",35,6,0,3,1,2
"823","17031030603","2014","PEDESTRIAN",2,2,0,0,2,0
"824","17031030603","2014","Vehicle/Other",34,6,0,2,3,1
"825","17031030603","2015","PEDALCYCLIST",2,2,0,0,2,0
