"","tract","year","crash_type","crashes","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident"
"417","17031031700","2020","PEDESTRIAN",2,2,0,0,1,1
"418","17031031700","2020","Vehicle/Other",75,12,0,1,9,2
"419","17031031800","2018","PEDALCYCLIST",1,1,0,0,1,0
"420","17031031800","2018","PEDESTRIAN",2,2,1,0,0,1
"421","17031031800","2018","Vehicle/Other",73,6,0,0,1,5
"422","17031031800","2019","PEDALCYCLIST",2,2,0,2,0,0
"423","17031031800","2019","Vehicle/Other",80,6,1,0,5,0
"424","17031031800","2020","PEDALCYCLIST",4,4,0,1,3,0
"425","17031031800","2020","PEDESTRIAN",2,2,0,0,1,1
"426","17031031800","2020","Vehicle/Other",47,2,0,0,1,1
"427","17031031900","2018","PEDALCYCLIST",1,1,0,0,1,0
"428","17031031900","2018","Vehicle/Other",62,5,0,1,0,4
"429","17031031900","2019","PEDALCYCLIST",4,3,0,2,1,0
"430","17031031900","2019","PEDESTRIAN",5,5,0,0,4,1
"431","17031031900","2019","Vehicle/Other",67,2,0,0,0,2
"432","17031031900","2020","PEDALCYCLIST",2,2,0,0,2,0
"433","17031031900","2020","PEDESTRIAN",2,2,0,0,1,1
"434","17031031900","2020","Vehicle/Other",53,8,0,1,4,3
"435","17031032100","2018","PEDALCYCLIST",4,1,0,0,1,0
"436","17031032100","2018","PEDESTRIAN",5,2,0,0,2,0
"437","17031032100","2018","Vehicle/Other",164,15,0,3,7,5
"438","17031032100","2019","PEDALCYCLIST",4,3,0,1,2,0
"439","17031032100","2019","PEDESTRIAN",7,5,0,2,2,1
"440","17031032100","2019","Vehicle/Other",157,13,0,1,8,4
"441","17031032100","2020","PEDALCYCLIST",5,6,0,0,6,0
"442","17031032100","2020","PEDESTRIAN",5,5,0,0,5,0
"443","17031032100","2020","Vehicle/Other",117,7,0,0,1,6
"444","17031040100","2018","PEDALCYCLIST",3,2,0,0,2,0
"445","17031040100","2018","PEDESTRIAN",7,7,0,3,3,1
"446","17031040100","2018","Vehicle/Other",182,26,0,4,12,10
"447","17031040100","2019","PEDALCYCLIST",3,2,0,0,1,1
"448","17031040100","2019","PEDESTRIAN",3,3,0,0,2,1
"449","17031040100","2019","Vehicle/Other",168,17,0,2,8,7
"450","17031040100","2020","PEDALCYCLIST",3,2,0,0,2,0
"451","17031040100","2020","Vehicle/Other",118,19,0,4,9,6
"452","17031040201","2018","PEDALCYCLIST",4,2,0,0,2,0
"453","17031040201","2018","PEDESTRIAN",6,6,0,0,5,1
"454","17031040201","2018","Vehicle/Other",220,35,0,2,13,20
"455","17031040201","2019","PEDALCYCLIST",2,2,0,1,1,0
"456","17031040201","2019","PEDESTRIAN",7,7,0,2,5,0
"457","17031040201","2019","Vehicle/Other",218,25,0,1,11,13
"458","17031040201","2020","PEDALCYCLIST",5,3,0,0,3,0
"459","17031040201","2020","PEDESTRIAN",4,3,0,0,2,1
"460","17031040201","2020","Vehicle/Other",129,12,0,1,7,4
"461","17031040202","2018","PEDALCYCLIST",3,1,0,0,0,1
"462","17031040202","2018","PEDESTRIAN",5,2,0,2,0,0
"463","17031040202","2018","Vehicle/Other",192,17,0,2,8,7
"464","17031040202","2019","PEDALCYCLIST",3,1,0,0,1,0
"465","17031040202","2019","PEDESTRIAN",1,1,0,0,0,1
"466","17031040202","2019","Vehicle/Other",186,11,0,0,5,6
"467","17031040202","2020","PEDALCYCLIST",2,1,0,0,1,0
"468","17031040202","2020","PEDESTRIAN",3,3,0,2,0,1
"469","17031040202","2020","Vehicle/Other",102,15,0,1,7,7
"470","17031040300","2018","PEDALCYCLIST",4,2,0,0,1,1
"471","17031040300","2018","PEDESTRIAN",6,4,0,2,1,1
"472","17031040300","2018","Vehicle/Other",95,13,0,0,5,8
"473","17031040300","2019","PEDALCYCLIST",2,1,0,0,0,1
"474","17031040300","2019","Vehicle/Other",101,13,0,1,6,6
"475","17031040300","2020","PEDALCYCLIST",4,2,0,1,1,0
"476","17031040300","2020","PEDESTRIAN",1,1,0,1,0,0
"477","17031040300","2020","Vehicle/Other",69,7,0,0,4,3
"478","17031040401","2018","PEDALCYCLIST",2,2,0,0,2,0
"479","17031040401","2018","Vehicle/Other",80,12,0,0,4,8
"480","17031040401","2019","PEDALCYCLIST",3,2,0,0,2,0
"481","17031040401","2019","PEDESTRIAN",1,1,0,0,1,0
"482","17031040401","2019","Vehicle/Other",69,5,0,0,4,1
"483","17031040401","2020","Vehicle/Other",43,8,0,3,1,4
"484","17031040402","2018","PEDALCYCLIST",2,2,0,0,2,0
"485","17031040402","2018","PEDESTRIAN",4,2,0,1,0,1
"486","17031040402","2018","Vehicle/Other",93,5,0,0,3,2
"487","17031040402","2019","PEDALCYCLIST",7,7,0,0,3,4
"488","17031040402","2019","PEDESTRIAN",2,2,0,0,2,0
"489","17031040402","2019","Vehicle/Other",109,10,0,0,8,2
"490","17031040402","2020","PEDALCYCLIST",3,3,0,0,3,0
"491","17031040402","2020","PEDESTRIAN",2,2,0,0,1,1
"492","17031040402","2020","Vehicle/Other",66,7,0,2,0,5
"493","17031040600","2018","PEDESTRIAN",2,2,0,0,2,0
"494","17031040600","2018","Vehicle/Other",81,9,0,0,4,5
"495","17031040600","2019","PEDALCYCLIST",7,4,0,1,2,1
"496","17031040600","2019","PEDESTRIAN",3,3,0,0,2,1
"497","17031040600","2019","Vehicle/Other",85,6,0,0,3,3
"498","17031040600","2020","PEDALCYCLIST",4,2,0,0,2,0
"499","17031040600","2020","PEDESTRIAN",1,1,0,1,0,0
"500","17031040600","2020","Vehicle/Other",59,8,0,1,5,2
"501","17031040700","2018","PEDALCYCLIST",3,2,0,0,0,2
"502","17031040700","2018","PEDESTRIAN",2,2,0,0,2,0
"503","17031040700","2018","Vehicle/Other",75,5,0,0,2,3
"504","17031040700","2019","PEDALCYCLIST",4,4,0,0,3,1
"505","17031040700","2019","PEDESTRIAN",3,4,0,2,0,2
"506","17031040700","2019","Vehicle/Other",90,8,0,0,4,4
"507","17031040700","2020","PEDALCYCLIST",4,4,0,0,4,0
"508","17031040700","2020","Vehicle/Other",60,10,0,1,6,3
"509","17031040800","2018","PEDALCYCLIST",6,5,0,1,3,1
"510","17031040800","2018","Vehicle/Other",56,8,0,1,2,5
"511","17031040800","2019","PEDALCYCLIST",2,1,0,1,0,0
"512","17031040800","2019","PEDESTRIAN",2,2,0,1,1,0
"513","17031040800","2019","Vehicle/Other",49,6,0,0,0,6
"514","17031040800","2020","Vehicle/Other",17,4,0,0,3,1
"515","17031040900","2018","PEDALCYCLIST",3,3,0,0,3,0
"516","17031040900","2018","PEDESTRIAN",1,1,0,0,1,0
"517","17031040900","2018","Vehicle/Other",59,5,0,0,2,3
"518","17031040900","2019","PEDESTRIAN",2,2,0,0,2,0
"519","17031040900","2019","Vehicle/Other",61,3,0,0,0,3
"520","17031040900","2020","Vehicle/Other",33,4,0,0,2,2
"521","17031050100","2018","PEDESTRIAN",2,2,0,0,1,1
"522","17031050100","2018","Vehicle/Other",57,5,0,1,3,1
"523","17031050100","2019","PEDESTRIAN",3,2,0,0,2,0
"524","17031050100","2019","Vehicle/Other",69,7,0,0,3,4
"525","17031050100","2020","PEDALCYCLIST",1,1,0,0,0,1
"526","17031050100","2020","PEDESTRIAN",1,1,0,0,1,0
"527","17031050100","2020","Vehicle/Other",31,5,0,0,4,1
"528","17031050200","2018","PEDALCYCLIST",7,4,0,1,3,0
"529","17031050200","2018","PEDESTRIAN",6,4,0,1,2,1
"530","17031050200","2018","Vehicle/Other",131,11,0,1,5,5
"531","17031050200","2019","PEDALCYCLIST",4,2,0,0,0,2
"532","17031050200","2019","PEDESTRIAN",3,3,0,1,2,0
"533","17031050200","2019","Vehicle/Other",116,10,0,0,7,3
"534","17031050200","2020","PEDALCYCLIST",2,2,0,1,1,0
"535","17031050200","2020","Vehicle/Other",60,8,0,1,5,2
"536","17031050300","2018","PEDALCYCLIST",1,1,0,0,1,0
"537","17031050300","2018","PEDESTRIAN",2,1,0,0,0,1
"538","17031050300","2018","Vehicle/Other",103,20,0,0,11,9
"539","17031050300","2019","PEDALCYCLIST",2,2,0,0,2,0
"540","17031050300","2019","Vehicle/Other",88,15,0,0,6,9
"541","17031050300","2020","PEDALCYCLIST",1,0,0,0,0,0
"542","17031050300","2020","PEDESTRIAN",2,2,0,0,0,2
"543","17031050300","2020","Vehicle/Other",80,7,0,0,6,1
"544","17031050500","2018","PEDALCYCLIST",3,2,0,0,2,0
"545","17031050500","2018","PEDESTRIAN",4,3,0,1,1,1
"546","17031050500","2018","Vehicle/Other",132,9,0,0,3,6
"547","17031050500","2019","PEDALCYCLIST",3,1,0,0,1,0
"548","17031050500","2019","Vehicle/Other",121,18,0,2,6,10
"549","17031050500","2020","PEDALCYCLIST",5,4,0,2,1,1
"550","17031050500","2020","PEDESTRIAN",2,3,0,0,3,0
"551","17031050500","2020","Vehicle/Other",70,6,0,0,3,3
"552","17031050600","2018","PEDALCYCLIST",4,3,0,0,3,0
"553","17031050600","2018","PEDESTRIAN",5,4,0,1,2,1
"554","17031050600","2018","Vehicle/Other",73,7,0,0,3,4
"555","17031050600","2019","PEDALCYCLIST",3,3,0,0,3,0
"556","17031050600","2019","PEDESTRIAN",3,2,0,0,2,0
"557","17031050600","2019","Vehicle/Other",82,5,0,0,1,4
"558","17031050600","2020","PEDALCYCLIST",3,3,0,0,2,1
"559","17031050600","2020","Vehicle/Other",42,5,0,2,1,2
"560","17031050700","2018","PEDALCYCLIST",2,2,0,0,2,0
"561","17031050700","2018","Vehicle/Other",37,4,0,0,1,3
"562","17031050700","2019","PEDALCYCLIST",1,1,0,0,1,0
"563","17031050700","2019","Vehicle/Other",22,2,0,1,1,0
"564","17031050700","2020","PEDALCYCLIST",2,1,0,0,1,0
"565","17031050700","2020","Vehicle/Other",14,3,0,1,2,0
"566","17031050800","2018","PEDALCYCLIST",2,2,0,0,1,1
"567","17031050800","2018","PEDESTRIAN",1,1,0,0,0,1
"568","17031050800","2018","Vehicle/Other",23,3,0,2,0,1
"569","17031050800","2019","Vehicle/Other",17,1,0,0,0,1
"570","17031050800","2020","PEDALCYCLIST",1,0,0,0,0,0
"571","17031050800","2020","Vehicle/Other",18,1,0,0,1,0
"572","17031050900","2018","PEDESTRIAN",1,1,0,0,1,0
"573","17031050900","2018","Vehicle/Other",44,7,0,0,4,3
"574","17031050900","2019","Vehicle/Other",42,16,0,3,8,5
"575","17031050900","2020","Vehicle/Other",34,8,0,1,4,3
"576","17031051000","2018","PEDALCYCLIST",2,0,0,0,0,0
"577","17031051000","2018","PEDESTRIAN",1,1,0,0,1,0
"578","17031051000","2018","Vehicle/Other",48,8,0,0,6,2
"579","17031051000","2019","PEDALCYCLIST",1,1,0,0,1,0
"580","17031051000","2019","Vehicle/Other",45,7,0,0,6,1
"581","17031051000","2020","PEDESTRIAN",1,0,0,0,0,0
"582","17031051000","2020","Vehicle/Other",23,2,0,0,1,1
"583","17031051100","2018","PEDALCYCLIST",5,4,0,0,2,2
"584","17031051100","2018","PEDESTRIAN",3,2,0,0,1,1
"585","17031051100","2018","Vehicle/Other",18,0,0,0,0,0
"586","17031051100","2019","PEDALCYCLIST",2,1,0,1,0,0
"587","17031051100","2019","PEDESTRIAN",2,0,0,0,0,0
"588","17031051100","2019","Vehicle/Other",28,3,0,0,1,2
"589","17031051100","2020","PEDALCYCLIST",1,1,0,0,1,0
"590","17031051100","2020","Vehicle/Other",10,3,1,0,0,2
"591","17031051200","2018","PEDESTRIAN",1,1,0,0,1,0
"592","17031051200","2018","Vehicle/Other",17,0,0,0,0,0
"593","17031051200","2019","PEDALCYCLIST",1,1,0,0,1,0
"594","17031051200","2019","PEDESTRIAN",3,3,0,0,1,2
"595","17031051200","2019","Vehicle/Other",17,1,0,0,1,0
"596","17031051200","2020","Vehicle/Other",21,1,0,0,0,1
"597","17031051300","2018","PEDALCYCLIST",2,1,0,0,1,0
"598","17031051300","2018","PEDESTRIAN",2,1,0,0,1,0
"599","17031051300","2018","Vehicle/Other",41,4,0,0,2,2
"600","17031051300","2019","PEDALCYCLIST",1,1,0,0,1,0
"601","17031051300","2019","Vehicle/Other",39,3,0,1,0,2
"602","17031051300","2020","PEDALCYCLIST",1,1,0,0,1,0
"603","17031051300","2020","Vehicle/Other",26,1,0,0,1,0
"604","17031051400","2018","PEDALCYCLIST",2,1,0,0,1,0
"605","17031051400","2018","PEDESTRIAN",2,3,0,0,2,1
"606","17031051400","2018","Vehicle/Other",60,8,0,0,3,5
"607","17031051400","2019","PEDALCYCLIST",2,1,0,0,1,0
"608","17031051400","2019","PEDESTRIAN",3,3,0,0,1,2
"609","17031051400","2019","Vehicle/Other",77,11,0,1,8,2
"610","17031051400","2020","PEDALCYCLIST",4,2,0,0,2,0
"611","17031051400","2020","PEDESTRIAN",1,1,0,0,1,0
"612","17031051400","2020","Vehicle/Other",41,3,0,1,0,2
"613","17031060100","2018","PEDALCYCLIST",5,5,0,2,3,0
"614","17031060100","2018","PEDESTRIAN",2,2,0,0,1,1
"615","17031060100","2018","Vehicle/Other",69,11,0,2,2,7
"616","17031060100","2019","PEDALCYCLIST",3,2,0,0,2,0
"617","17031060100","2019","Vehicle/Other",80,11,0,0,5,6
"618","17031060100","2020","PEDALCYCLIST",2,2,0,1,1,0
"619","17031060100","2020","PEDESTRIAN",3,3,0,1,1,1
"620","17031060100","2020","Vehicle/Other",39,5,0,0,2,3
"621","17031060200","2018","Vehicle/Other",89,6,0,2,2,2
"622","17031060200","2019","Vehicle/Other",85,12,0,0,5,7
"623","17031060200","2020","PEDALCYCLIST",2,2,0,1,1,0
"624","17031060200","2020","PEDESTRIAN",1,1,0,0,1,0
"625","17031060200","2020","Vehicle/Other",37,14,1,6,6,1
"626","17031060300","2018","PEDALCYCLIST",1,0,0,0,0,0
"627","17031060300","2018","Vehicle/Other",78,5,0,0,1,4
"628","17031060300","2019","PEDESTRIAN",2,1,0,0,1,0
"629","17031060300","2019","Vehicle/Other",75,4,0,0,0,4
"630","17031060300","2020","PEDALCYCLIST",5,6,0,0,6,0
"631","17031060300","2020","PEDESTRIAN",2,2,0,0,0,2
"632","17031060300","2020","Vehicle/Other",51,5,0,1,0,4
"633","17031060400","2018","PEDALCYCLIST",5,2,0,0,1,1
"634","17031060400","2018","PEDESTRIAN",3,3,0,0,2,1
"635","17031060400","2018","Vehicle/Other",96,10,0,2,2,6
"636","17031060400","2019","PEDALCYCLIST",3,3,0,0,2,1
"637","17031060400","2019","PEDESTRIAN",1,1,0,0,0,1
"638","17031060400","2019","Vehicle/Other",95,10,0,0,4,6
"639","17031060400","2020","PEDESTRIAN",1,1,0,0,0,1
"640","17031060400","2020","Vehicle/Other",44,4,0,0,1,3
"641","17031060500","2018","PEDALCYCLIST",1,1,0,0,1,0
"642","17031060500","2018","PEDESTRIAN",4,4,0,0,4,0
"643","17031060500","2018","Vehicle/Other",49,5,0,0,4,1
"644","17031060500","2019","PEDALCYCLIST",4,3,0,0,3,0
"645","17031060500","2019","PEDESTRIAN",3,2,0,0,2,0
"646","17031060500","2019","Vehicle/Other",39,5,0,0,3,2
"647","17031060500","2020","PEDALCYCLIST",1,1,0,0,1,0
"648","17031060500","2020","Vehicle/Other",26,8,0,1,4,3
"649","17031060800","2018","PEDALCYCLIST",1,1,0,1,0,0
"650","17031060800","2018","PEDESTRIAN",4,4,0,0,4,0
"651","17031060800","2018","Vehicle/Other",69,7,0,1,3,3
"652","17031060800","2019","PEDESTRIAN",3,4,0,1,2,1
"653","17031060800","2019","Vehicle/Other",101,8,0,1,2,5
"654","17031060800","2020","PEDALCYCLIST",4,4,0,0,3,1
"655","17031060800","2020","PEDESTRIAN",3,3,0,0,1,2
"656","17031060800","2020","Vehicle/Other",55,6,0,3,0,3
"657","17031060900","2018","PEDALCYCLIST",4,3,0,0,3,0
"658","17031060900","2018","PEDESTRIAN",7,9,0,6,2,1
"659","17031060900","2018","Vehicle/Other",129,14,0,1,9,4
"660","17031060900","2019","PEDALCYCLIST",8,5,0,0,5,0
"661","17031060900","2019","PEDESTRIAN",6,5,0,0,4,1
"662","17031060900","2019","Vehicle/Other",126,32,0,4,6,22
"663","17031060900","2020","PEDALCYCLIST",2,2,0,0,1,1
"664","17031060900","2020","PEDESTRIAN",1,1,0,0,1,0
"665","17031060900","2020","Vehicle/Other",63,14,0,4,8,2
"666","17031061000","2018","PEDALCYCLIST",5,2,0,1,1,0
"667","17031061000","2018","PEDESTRIAN",6,5,0,2,3,0
"668","17031061000","2018","Vehicle/Other",61,4,0,0,4,0
"669","17031061000","2019","PEDALCYCLIST",2,1,0,0,0,1
"670","17031061000","2019","PEDESTRIAN",9,7,0,3,3,1
"671","17031061000","2019","Vehicle/Other",75,6,0,0,3,3
"672","17031061000","2020","PEDALCYCLIST",1,1,0,0,1,0
"673","17031061000","2020","PEDESTRIAN",3,3,0,0,3,0
"674","17031061000","2020","Vehicle/Other",22,2,0,0,2,0
"675","17031061100","2018","PEDALCYCLIST",5,3,0,0,3,0
"676","17031061100","2018","PEDESTRIAN",4,2,0,0,2,0
"677","17031061100","2018","Vehicle/Other",61,1,0,0,0,1
"678","17031061100","2019","PEDALCYCLIST",3,2,0,0,2,0
"679","17031061100","2019","PEDESTRIAN",3,1,0,0,0,1
"680","17031061100","2019","Vehicle/Other",54,3,0,0,2,1
"681","17031061100","2020","PEDALCYCLIST",2,2,0,0,2,0
"682","17031061100","2020","PEDESTRIAN",1,1,0,0,0,1
"683","17031061100","2020","Vehicle/Other",26,5,0,0,3,2
"684","17031061200","2018","PEDALCYCLIST",3,1,0,0,1,0
"685","17031061200","2018","PEDESTRIAN",2,2,0,0,2,0
"686","17031061200","2018","Vehicle/Other",41,4,0,0,4,0
"687","17031061200","2019","PEDALCYCLIST",2,2,0,0,1,1
"688","17031061200","2019","PEDESTRIAN",3,1,0,0,0,1
"689","17031061200","2019","Vehicle/Other",32,0,0,0,0,0
"690","17031061200","2020","PEDALCYCLIST",2,2,0,1,1,0
"691","17031061200","2020","Vehicle/Other",20,2,0,0,1,1
"692","17031061500","2018","Vehicle/Other",23,3,0,0,1,2
"693","17031061500","2019","PEDALCYCLIST",1,1,0,0,0,1
"694","17031061500","2019","PEDESTRIAN",2,2,0,0,1,1
"695","17031061500","2019","Vehicle/Other",33,7,0,0,3,4
"696","17031061500","2020","PEDESTRIAN",2,2,0,0,2,0
"697","17031061500","2020","Vehicle/Other",13,0,0,0,0,0
"698","17031061800","2018","PEDESTRIAN",2,2,0,1,1,0
"699","17031061800","2018","Vehicle/Other",17,1,0,0,1,0
"700","17031061800","2019","PEDESTRIAN",3,1,0,0,0,1
"701","17031061800","2019","Vehicle/Other",29,1,0,1,0,0
"702","17031061800","2020","PEDALCYCLIST",1,0,0,0,0,0
"703","17031061800","2020","Vehicle/Other",17,0,0,0,0,0
"704","17031061901","2018","PEDALCYCLIST",2,0,0,0,0,0
"705","17031061901","2018","PEDESTRIAN",3,2,0,0,2,0
"706","17031061901","2018","Vehicle/Other",55,10,0,0,5,5
"707","17031061901","2019","PEDESTRIAN",4,3,0,2,1,0
"708","17031061901","2019","Vehicle/Other",54,6,0,0,4,2
"709","17031061901","2020","PEDALCYCLIST",2,1,0,0,1,0
"710","17031061901","2020","PEDESTRIAN",1,1,0,1,0,0
"711","17031061901","2020","Vehicle/Other",29,3,0,0,1,2
"712","17031061902","2018","PEDALCYCLIST",1,1,0,0,0,1
"713","17031061902","2018","PEDESTRIAN",6,5,0,1,4,0
"714","17031061902","2018","Vehicle/Other",207,22,1,3,10,8
"715","17031061902","2019","PEDESTRIAN",2,1,0,1,0,0
"716","17031061902","2019","Vehicle/Other",184,19,0,1,8,10
"717","17031061902","2020","PEDALCYCLIST",2,1,0,0,1,0
"718","17031061902","2020","PEDESTRIAN",2,3,0,0,1,2
"719","17031061902","2020","Vehicle/Other",92,19,1,5,7,6
"720","17031062000","2018","PEDALCYCLIST",6,3,0,1,1,1
"721","17031062000","2018","PEDESTRIAN",7,5,0,1,3,1
"722","17031062000","2018","Vehicle/Other",85,4,0,0,3,1
"723","17031062000","2019","PEDALCYCLIST",6,6,0,1,4,1
"724","17031062000","2019","PEDESTRIAN",2,4,0,0,2,2
"725","17031062000","2019","Vehicle/Other",93,6,0,1,3,2
"726","17031062000","2020","PEDALCYCLIST",2,1,0,0,1,0
"727","17031062000","2020","PEDESTRIAN",4,1,0,0,1,0
"728","17031062000","2020","Vehicle/Other",38,2,0,1,1,0
"729","17031062100","2018","PEDALCYCLIST",9,7,0,1,4,2
"730","17031062100","2018","PEDESTRIAN",7,6,1,1,3,1
"731","17031062100","2018","Vehicle/Other",110,6,0,0,0,6
"732","17031062100","2019","PEDALCYCLIST",6,3,0,0,3,0
"733","17031062100","2019","PEDESTRIAN",4,4,0,1,2,1
"734","17031062100","2019","Vehicle/Other",107,1,0,0,0,1
"735","17031062100","2020","PEDALCYCLIST",4,3,0,0,1,2
"736","17031062100","2020","PEDESTRIAN",2,2,0,0,2,0
"737","17031062100","2020","Vehicle/Other",64,5,0,0,2,3
"738","17031062200","2018","PEDALCYCLIST",1,1,0,0,1,0
"739","17031062200","2018","PEDESTRIAN",1,1,0,1,0,0
"740","17031062200","2018","Vehicle/Other",54,4,0,0,0,4
"741","17031062200","2019","PEDESTRIAN",1,1,0,1,0,0
"742","17031062200","2019","Vehicle/Other",58,3,0,0,2,1
"743","17031062200","2020","PEDALCYCLIST",1,0,0,0,0,0
"744","17031062200","2020","PEDESTRIAN",1,0,0,0,0,0
"745","17031062200","2020","Vehicle/Other",24,3,0,1,0,2
"746","17031062300","2018","PEDALCYCLIST",1,1,0,0,0,1
"747","17031062300","2018","Vehicle/Other",23,0,0,0,0,0
"748","17031062300","2019","PEDALCYCLIST",2,2,0,0,2,0
"749","17031062300","2019","PEDESTRIAN",2,1,0,0,1,0
"750","17031062300","2019","Vehicle/Other",22,2,0,2,0,0
"751","17031062300","2020","PEDALCYCLIST",1,1,0,0,1,0
"752","17031062300","2020","PEDESTRIAN",2,2,0,1,0,1
"753","17031062300","2020","Vehicle/Other",14,1,0,0,0,1
"754","17031062400","2018","PEDESTRIAN",3,2,0,0,2,0
"755","17031062400","2018","Vehicle/Other",48,4,0,0,2,2
"756","17031062400","2019","PEDALCYCLIST",1,1,0,0,1,0
"757","17031062400","2019","PEDESTRIAN",2,2,0,1,1,0
"758","17031062400","2019","Vehicle/Other",52,1,0,0,1,0
"759","17031062400","2020","PEDALCYCLIST",4,3,0,0,3,0
"760","17031062400","2020","Vehicle/Other",30,4,0,0,2,2
"761","17031062500","2018","PEDALCYCLIST",3,3,0,1,2,0
"762","17031062500","2018","Vehicle/Other",72,6,0,0,3,3
"763","17031062500","2019","PEDALCYCLIST",7,5,0,0,5,0
"764","17031062500","2019","PEDESTRIAN",1,1,0,0,1,0
"765","17031062500","2019","Vehicle/Other",74,12,0,3,3,6
"766","17031062500","2020","PEDALCYCLIST",5,4,0,0,2,2
"767","17031062500","2020","PEDESTRIAN",2,1,0,0,1,0
"768","17031062500","2020","Vehicle/Other",30,3,0,0,1,2
"769","17031062600","2018","PEDALCYCLIST",1,1,0,0,1,0
"770","17031062600","2018","PEDESTRIAN",3,2,0,0,1,1
"771","17031062600","2018","Vehicle/Other",92,5,0,0,3,2
"772","17031062600","2019","PEDESTRIAN",3,1,0,0,0,1
"773","17031062600","2019","Vehicle/Other",82,11,0,0,8,3
"774","17031062600","2020","PEDALCYCLIST",1,0,0,0,0,0
"775","17031062600","2020","PEDESTRIAN",1,1,0,0,1,0
"776","17031062600","2020","Vehicle/Other",56,3,0,0,3,0
"777","17031062700","2018","PEDALCYCLIST",7,4,0,2,1,1
"778","17031062700","2018","PEDESTRIAN",1,1,0,1,0,0
"779","17031062700","2018","Vehicle/Other",89,18,0,4,8,6
"780","17031062700","2019","PEDALCYCLIST",4,3,0,0,3,0
"781","17031062700","2019","PEDESTRIAN",4,4,0,0,2,2
"782","17031062700","2019","Vehicle/Other",111,10,0,1,5,4
"783","17031062700","2020","PEDALCYCLIST",5,3,0,0,2,1
"784","17031062700","2020","PEDESTRIAN",4,4,0,1,1,2
"785","17031062700","2020","Vehicle/Other",58,5,0,0,3,2
"786","17031062800","2018","PEDALCYCLIST",4,3,0,1,2,0
"787","17031062800","2018","PEDESTRIAN",4,4,0,0,1,3
"788","17031062800","2018","Vehicle/Other",73,7,0,0,5,2
"789","17031062800","2019","PEDALCYCLIST",3,2,0,0,2,0
"790","17031062800","2019","PEDESTRIAN",2,2,0,0,2,0
"791","17031062800","2019","Vehicle/Other",65,7,0,0,5,2
"792","17031062800","2020","PEDALCYCLIST",4,4,0,0,3,1
"793","17031062800","2020","Vehicle/Other",34,2,0,0,0,2
"794","17031062900","2018","PEDALCYCLIST",3,1,0,0,1,0
"795","17031062900","2018","PEDESTRIAN",3,4,0,0,4,0
"796","17031062900","2018","Vehicle/Other",60,4,0,0,2,2
"797","17031062900","2019","PEDALCYCLIST",1,0,0,0,0,0
"798","17031062900","2019","PEDESTRIAN",5,3,1,0,2,0
"799","17031062900","2019","Vehicle/Other",59,5,0,0,1,4
"800","17031062900","2020","PEDALCYCLIST",1,1,0,1,0,0
"801","17031062900","2020","PEDESTRIAN",1,1,0,1,0,0
"802","17031062900","2020","Vehicle/Other",36,3,0,0,3,0
"803","17031063000","2018","PEDALCYCLIST",6,4,0,1,2,1
"804","17031063000","2018","PEDESTRIAN",4,4,0,2,2,0
"805","17031063000","2018","Vehicle/Other",121,7,0,0,2,5
"806","17031063000","2019","PEDALCYCLIST",9,6,0,0,5,1
"807","17031063000","2019","PEDESTRIAN",8,8,0,0,6,2
"808","17031063000","2019","Vehicle/Other",142,12,0,1,8,3
"809","17031063000","2020","PEDALCYCLIST",8,4,0,1,2,1
"810","17031063000","2020","PEDESTRIAN",3,3,0,1,1,1
"811","17031063000","2020","Vehicle/Other",73,9,0,0,2,7
"812","17031063100","2018","PEDALCYCLIST",3,0,0,0,0,0
"813","17031063100","2018","PEDESTRIAN",4,4,0,1,2,1
"814","17031063100","2018","Vehicle/Other",73,1,0,1,0,0
"815","17031063100","2019","PEDALCYCLIST",3,3,0,0,3,0
"816","17031063100","2019","PEDESTRIAN",4,3,0,0,3,0
"817","17031063100","2019","Vehicle/Other",91,7,0,0,4,3
"818","17031063100","2020","PEDALCYCLIST",6,3,0,1,2,0
"819","17031063100","2020","PEDESTRIAN",5,3,0,0,0,3
"820","17031063100","2020","Vehicle/Other",61,6,0,0,5,1
"821","17031063200","2018","PEDALCYCLIST",1,1,0,0,0,1
"822","17031063200","2018","PEDESTRIAN",4,4,0,1,2,1
"823","17031063200","2018","Vehicle/Other",144,34,0,2,10,22
"824","17031063200","2019","PEDALCYCLIST",6,5,0,0,3,2
"825","17031063200","2019","PEDESTRIAN",5,4,0,0,4,0
