"","tract","year","ped_cyc","crashes","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident"
"8629","17031510200","2015","no",51,19,0,3,8,8
"8630","17031510200","2015","yes",2,2,0,0,2,0
"8631","17031510200","2016","no",53,6,0,1,4,1
"8632","17031510200","2016","yes",2,2,0,2,0,0
"8633","17031510200","2017","no",41,7,0,2,3,2
"8634","17031510300","2009","no",245,77,0,10,39,28
"8635","17031510300","2009","yes",5,4,1,0,3,1
"8636","17031510300","2010","no",263,76,0,2,35,39
"8637","17031510300","2010","yes",5,5,0,1,3,1
"8638","17031510300","2011","no",292,96,0,11,41,44
"8639","17031510300","2011","yes",2,2,0,1,1,0
"8640","17031510300","2012","no",245,100,4,5,53,42
"8641","17031510300","2012","yes",9,8,1,0,6,2
"8642","17031510300","2013","no",291,89,0,14,37,38
"8643","17031510300","2013","yes",12,15,0,3,8,4
"8644","17031510300","2014","no",266,73,0,11,47,15
"8645","17031510300","2014","yes",4,4,0,1,3,0
"8646","17031510300","2015","no",301,77,0,4,41,32
"8647","17031510300","2015","yes",6,6,0,1,4,1
"8648","17031510300","2016","no",310,80,0,8,49,23
"8649","17031510300","2016","yes",15,15,0,2,6,7
"8650","17031510300","2017","no",360,113,1,13,66,34
"8651","17031510300","2017","yes",5,4,0,0,3,1
"8652","17031520100","2009","no",103,49,1,0,36,13
"8653","17031520100","2009","yes",2,2,1,0,2,0
"8654","17031520100","2010","no",103,34,0,10,18,6
"8655","17031520100","2010","yes",6,6,0,0,5,1
"8656","17031520100","2011","no",113,35,1,4,25,6
"8657","17031520100","2011","yes",8,7,0,0,5,2
"8658","17031520100","2012","no",100,27,1,2,15,10
"8659","17031520100","2012","yes",1,1,0,0,0,1
"8660","17031520100","2013","no",105,37,0,4,20,13
"8661","17031520100","2013","yes",2,2,0,1,1,0
"8662","17031520100","2014","no",107,36,0,3,20,13
"8663","17031520100","2014","yes",1,1,0,0,1,0
"8664","17031520100","2015","no",82,16,0,3,5,8
"8665","17031520100","2015","yes",3,3,0,2,1,0
"8666","17031520100","2016","no",76,31,3,6,21,4
"8667","17031520100","2016","yes",2,2,0,1,1,0
"8668","17031520100","2017","no",75,11,0,2,5,4
"8669","17031520100","2017","yes",1,1,0,0,0,1
"8670","17031520200","2009","no",65,13,0,4,7,2
"8671","17031520200","2009","yes",3,2,1,0,1,1
"8672","17031520200","2010","no",61,16,0,1,13,2
"8673","17031520200","2010","yes",1,1,0,0,1,0
"8674","17031520200","2011","no",56,18,0,2,7,9
"8675","17031520200","2011","yes",3,3,0,0,2,1
"8676","17031520200","2012","no",44,15,0,2,8,5
"8677","17031520200","2012","yes",4,4,0,1,2,1
"8678","17031520200","2013","no",59,18,0,4,9,5
"8679","17031520200","2013","yes",3,3,0,0,2,1
"8680","17031520200","2014","no",74,14,0,1,11,2
"8681","17031520200","2014","yes",3,3,0,1,2,0
"8682","17031520200","2015","no",82,19,0,1,9,9
"8683","17031520200","2015","yes",2,3,0,0,3,0
"8684","17031520200","2016","no",83,14,0,1,6,7
"8685","17031520200","2016","yes",5,5,0,0,3,2
"8686","17031520200","2017","no",78,12,0,3,4,5
"8687","17031520200","2017","yes",1,1,0,0,0,1
"8688","17031520300","2009","no",66,11,0,3,6,2
"8689","17031520300","2009","yes",2,2,0,0,1,1
"8690","17031520300","2010","no",69,18,0,0,12,6
"8691","17031520300","2010","yes",4,4,0,0,1,3
"8692","17031520300","2011","no",69,9,0,0,4,5
"8693","17031520300","2011","yes",5,5,0,0,3,2
"8694","17031520300","2012","no",95,24,0,1,12,11
"8695","17031520300","2012","yes",1,1,0,0,0,1
"8696","17031520300","2013","no",77,15,0,3,7,5
"8697","17031520300","2014","no",67,10,0,0,3,7
"8698","17031520300","2015","no",83,12,0,0,9,3
"8699","17031520300","2015","yes",4,4,0,0,3,1
"8700","17031520300","2016","no",102,11,1,0,8,3
"8701","17031520300","2016","yes",9,9,0,1,4,4
"8702","17031520300","2017","no",87,21,0,4,14,3
"8703","17031520300","2017","yes",2,2,0,0,2,0
"8704","17031520400","2009","no",55,11,2,0,4,7
"8705","17031520400","2009","yes",6,6,0,1,5,0
"8706","17031520400","2010","no",58,11,0,0,6,5
"8707","17031520400","2010","yes",7,7,0,0,7,0
"8708","17031520400","2011","no",59,11,0,1,4,6
"8709","17031520400","2011","yes",2,1,0,0,1,0
"8710","17031520400","2012","no",59,15,0,1,9,5
"8711","17031520400","2012","yes",2,2,0,1,0,1
"8712","17031520400","2013","no",53,11,0,1,9,1
"8713","17031520400","2013","yes",4,4,0,0,2,2
"8714","17031520400","2014","no",55,14,0,0,6,8
"8715","17031520400","2014","yes",7,6,1,1,4,1
"8716","17031520400","2015","no",54,8,0,0,5,3
"8717","17031520400","2015","yes",4,4,0,1,2,1
"8718","17031520400","2016","no",59,8,0,0,2,6
"8719","17031520400","2016","yes",1,1,0,0,1,0
"8720","17031520400","2017","no",44,8,0,0,5,3
"8721","17031520400","2017","yes",1,1,0,0,1,0
"8722","17031520500","2009","no",22,3,0,1,1,1
"8723","17031520500","2009","yes",3,3,0,1,1,1
"8724","17031520500","2010","no",24,7,0,2,4,1
"8725","17031520500","2010","yes",1,1,0,1,0,0
"8726","17031520500","2011","no",33,2,0,0,1,1
"8727","17031520500","2011","yes",3,3,0,0,2,1
"8728","17031520500","2012","no",22,3,0,0,1,2
"8729","17031520500","2012","yes",1,1,0,0,1,0
"8730","17031520500","2013","no",32,2,0,0,2,0
"8731","17031520500","2013","yes",1,1,0,0,0,1
"8732","17031520500","2014","no",45,7,0,1,5,1
"8733","17031520500","2014","yes",3,3,0,0,1,2
"8734","17031520500","2015","no",32,3,0,1,2,0
"8735","17031520500","2015","yes",2,2,0,1,0,1
"8736","17031520500","2016","no",31,6,0,0,3,3
"8737","17031520500","2016","yes",1,1,0,0,0,1
"8738","17031520500","2017","no",22,3,0,1,2,0
"8739","17031520600","2009","no",19,3,0,0,1,2
"8740","17031520600","2009","yes",3,3,0,1,1,1
"8741","17031520600","2010","no",27,3,0,0,1,2
"8742","17031520600","2011","no",33,5,0,0,4,1
"8743","17031520600","2011","yes",1,1,0,0,1,0
"8744","17031520600","2012","no",30,9,0,1,3,5
"8745","17031520600","2013","no",26,5,0,1,3,1
"8746","17031520600","2013","yes",2,2,0,0,2,0
"8747","17031520600","2014","no",31,2,0,0,2,0
"8748","17031520600","2015","no",38,2,0,0,1,1
"8749","17031520600","2015","yes",3,3,0,0,2,1
"8750","17031520600","2016","no",28,7,0,0,5,2
"8751","17031520600","2016","yes",1,0,0,0,0,0
"8752","17031520600","2017","no",36,4,0,0,3,1
"8753","17031520600","2017","yes",1,1,0,0,1,0
"8754","17031530100","2009","no",44,11,0,0,9,2
"8755","17031530100","2009","yes",1,1,0,0,0,1
"8756","17031530100","2010","no",42,14,0,2,4,8
"8757","17031530100","2010","yes",5,6,0,0,4,2
"8758","17031530100","2011","no",29,8,0,0,6,2
"8759","17031530100","2011","yes",3,3,0,0,0,3
"8760","17031530100","2012","no",23,2,0,0,1,1
"8761","17031530100","2012","yes",2,3,0,0,3,0
"8762","17031530100","2013","no",31,3,0,0,1,2
"8763","17031530100","2013","yes",1,1,0,0,1,0
"8764","17031530100","2014","no",29,4,0,0,2,2
"8765","17031530100","2015","no",46,6,0,0,1,5
"8766","17031530100","2015","yes",3,3,0,0,2,1
"8767","17031530100","2016","no",49,3,0,0,3,0
"8768","17031530100","2016","yes",2,2,0,0,1,1
"8769","17031530100","2017","no",38,11,0,4,4,3
"8770","17031530200","2009","no",95,27,0,1,24,2
"8771","17031530200","2009","yes",8,9,0,1,4,4
"8772","17031530200","2010","no",91,39,0,2,29,8
"8773","17031530200","2010","yes",14,14,0,4,6,4
"8774","17031530200","2011","no",73,19,0,2,8,9
"8775","17031530200","2011","yes",7,8,0,0,6,2
"8776","17031530200","2012","no",78,29,0,0,18,11
"8777","17031530200","2012","yes",6,6,0,0,4,2
"8778","17031530200","2013","no",74,33,0,0,24,9
"8779","17031530200","2013","yes",7,5,0,0,4,1
"8780","17031530200","2014","no",76,24,0,1,14,9
"8781","17031530200","2014","yes",8,8,0,3,2,3
"8782","17031530200","2015","no",89,30,0,3,13,14
"8783","17031530200","2015","yes",1,0,1,0,0,0
"8784","17031530200","2016","no",72,31,0,1,19,11
"8785","17031530200","2016","yes",1,1,0,0,0,1
"8786","17031530200","2017","no",90,28,0,2,10,16
"8787","17031530300","2009","no",81,45,0,4,32,9
"8788","17031530300","2009","yes",2,2,0,1,1,0
"8789","17031530300","2010","no",63,15,0,4,6,5
"8790","17031530300","2010","yes",2,2,0,0,2,0
"8791","17031530300","2011","no",75,16,0,3,8,5
"8792","17031530300","2011","yes",4,4,0,0,1,3
"8793","17031530300","2012","no",66,40,0,11,13,16
"8794","17031530300","2012","yes",2,2,0,0,1,1
"8795","17031530300","2013","no",76,23,0,4,9,10
"8796","17031530300","2013","yes",8,8,0,0,4,4
"8797","17031530300","2014","no",78,24,0,2,14,8
"8798","17031530300","2014","yes",2,2,0,0,2,0
"8799","17031530300","2015","no",86,20,0,1,8,11
"8800","17031530300","2015","yes",4,4,0,2,2,0
"8801","17031530300","2016","no",81,25,1,3,13,9
"8802","17031530300","2016","yes",1,1,0,0,1,0
"8803","17031530300","2017","no",102,18,0,2,12,4
"8804","17031530300","2017","yes",4,4,0,1,1,2
"8805","17031530400","2009","no",35,22,0,3,6,13
"8806","17031530400","2010","no",29,8,0,1,2,5
"8807","17031530400","2011","no",34,3,0,1,2,0
"8808","17031530400","2011","yes",1,1,0,0,1,0
"8809","17031530400","2012","no",30,5,0,0,3,2
"8810","17031530400","2013","no",29,6,0,1,2,3
"8811","17031530400","2013","yes",1,1,0,0,0,1
"8812","17031530400","2014","no",26,6,0,0,5,1
"8813","17031530400","2015","no",50,16,0,1,13,2
"8814","17031530400","2015","yes",1,1,0,1,0,0
"8815","17031530400","2016","no",47,15,0,0,8,7
"8816","17031530400","2016","yes",4,5,0,0,4,1
"8817","17031530400","2017","no",55,19,0,0,2,17
"8818","17031530400","2017","yes",1,1,0,0,1,0
"8819","17031530501","2009","no",51,6,0,0,5,1
"8820","17031530501","2009","yes",3,3,0,0,3,0
"8821","17031530501","2010","no",55,21,0,0,11,10
"8822","17031530501","2010","yes",4,4,0,0,2,2
"8823","17031530501","2011","no",56,19,0,0,14,5
"8824","17031530501","2011","yes",1,1,0,0,1,0
"8825","17031530501","2012","no",39,3,0,0,2,1
"8826","17031530501","2012","yes",2,2,0,0,2,0
"8827","17031530501","2013","no",42,9,0,1,3,5
"8828","17031530501","2013","yes",2,2,0,0,1,1
"8829","17031530501","2014","no",50,14,2,2,4,8
"8830","17031530501","2014","yes",1,1,0,0,1,0
"8831","17031530501","2015","no",54,11,0,4,1,6
"8832","17031530501","2015","yes",2,2,0,0,1,1
"8833","17031530501","2016","no",62,26,0,4,4,18
"8834","17031530501","2017","no",55,13,0,1,6,6
"8835","17031530501","2017","yes",4,4,0,0,3,1
"8836","17031530502","2009","no",25,6,0,1,3,2
"8837","17031530502","2009","yes",1,1,0,0,1,0
"8838","17031530502","2010","no",17,7,0,5,0,2
"8839","17031530502","2010","yes",2,2,0,0,2,0
"8840","17031530502","2011","no",19,3,0,0,3,0
"8841","17031530502","2011","yes",1,1,0,0,0,1
"8842","17031530502","2012","no",17,10,0,0,0,10
"8843","17031530502","2013","no",20,2,0,0,1,1
"8844","17031530502","2014","no",28,3,0,1,2,0
"8845","17031530502","2015","no",36,8,0,0,7,1
"8846","17031530502","2016","no",22,4,0,0,0,4
"8847","17031530502","2017","no",36,15,0,0,4,11
"8848","17031530503","2009","no",86,41,0,1,30,10
"8849","17031530503","2009","yes",4,4,0,0,1,3
"8850","17031530503","2010","no",107,53,1,3,38,12
"8851","17031530503","2010","yes",6,8,0,1,5,2
"8852","17031530503","2011","no",87,28,0,1,9,18
"8853","17031530503","2011","yes",8,8,0,1,6,1
"8854","17031530503","2012","no",92,45,0,4,30,11
"8855","17031530503","2012","yes",6,6,0,2,1,3
"8856","17031530503","2013","no",94,30,0,3,17,10
"8857","17031530503","2013","yes",4,3,0,0,2,1
"8858","17031530503","2014","no",93,34,0,2,18,14
"8859","17031530503","2014","yes",5,5,0,1,3,1
"8860","17031530503","2015","no",114,30,0,0,23,7
"8861","17031530503","2015","yes",3,3,0,1,2,0
"8862","17031530503","2016","no",139,41,2,5,21,15
"8863","17031530503","2016","yes",5,5,0,0,2,3
"8864","17031530503","2017","no",149,60,0,5,32,23
"8865","17031530503","2017","yes",8,8,0,1,7,0
"8866","17031530600","2009","no",86,23,0,0,11,12
"8867","17031530600","2009","yes",2,3,0,1,2,0
"8868","17031530600","2010","no",66,23,0,1,12,10
"8869","17031530600","2010","yes",3,2,1,1,0,1
"8870","17031530600","2011","no",75,31,0,1,19,11
"8871","17031530600","2011","yes",2,1,1,1,0,0
"8872","17031530600","2012","no",62,13,0,0,13,0
"8873","17031530600","2012","yes",5,6,0,1,3,2
"8874","17031530600","2013","no",62,15,0,1,7,7
"8875","17031530600","2013","yes",7,7,0,0,5,2
"8876","17031530600","2014","no",61,16,0,1,9,6
"8877","17031530600","2014","yes",2,2,0,1,0,1
"8878","17031530600","2015","no",68,26,0,2,9,15
"8879","17031530600","2016","no",100,20,0,3,9,8
"8880","17031530600","2016","yes",3,3,0,1,1,1
"8881","17031530600","2017","no",61,15,1,2,11,2
"8882","17031530600","2017","yes",5,5,0,0,3,2
"8883","17031540101","2009","no",32,17,0,5,8,4
"8884","17031540101","2009","yes",2,3,0,0,0,3
"8885","17031540101","2010","no",39,3,0,0,1,2
"8886","17031540101","2010","yes",4,4,0,1,3,0
"8887","17031540101","2011","no",30,7,0,1,6,0
"8888","17031540101","2011","yes",7,6,0,1,2,3
"8889","17031540101","2012","no",24,10,0,2,2,6
"8890","17031540101","2012","yes",3,3,0,1,1,1
"8891","17031540101","2013","no",29,15,0,0,11,4
"8892","17031540101","2013","yes",3,3,0,0,2,1
"8893","17031540101","2014","no",49,7,0,1,5,1
"8894","17031540101","2014","yes",3,3,0,1,2,0
"8895","17031540101","2015","no",50,10,0,1,5,4
"8896","17031540101","2015","yes",3,3,0,1,1,1
"8897","17031540101","2016","no",64,19,0,1,7,11
"8898","17031540101","2016","yes",4,4,0,0,2,2
"8899","17031540101","2017","no",78,20,0,0,12,8
"8900","17031540101","2017","yes",3,4,0,2,1,1
"8901","17031540102","2009","no",103,29,0,1,18,10
"8902","17031540102","2009","yes",2,2,0,0,1,1
"8903","17031540102","2010","no",100,33,1,0,19,14
"8904","17031540102","2011","no",101,50,3,0,30,20
"8905","17031540102","2011","yes",2,2,0,0,1,1
"8906","17031540102","2012","no",92,42,0,2,20,20
"8907","17031540102","2012","yes",1,1,0,0,1,0
"8908","17031540102","2013","no",89,26,0,5,14,7
"8909","17031540102","2013","yes",4,6,0,1,2,3
"8910","17031540102","2014","no",110,25,0,2,11,12
"8911","17031540102","2014","yes",1,1,0,0,1,0
"8912","17031540102","2015","no",123,41,0,5,17,19
"8913","17031540102","2015","yes",2,2,0,0,2,0
"8914","17031540102","2016","no",167,73,2,11,33,29
"8915","17031540102","2016","yes",3,2,0,0,0,2
"8916","17031540102","2017","no",159,65,0,4,48,13
"8917","17031540102","2017","yes",2,2,0,0,0,2
"8918","17031550100","2009","no",95,27,0,1,19,7
"8919","17031550100","2009","yes",2,2,0,0,1,1
"8920","17031550100","2010","no",70,17,0,0,14,3
"8921","17031550100","2010","yes",1,1,0,0,1,0
"8922","17031550100","2011","no",92,30,0,3,17,10
"8923","17031550100","2011","yes",2,2,0,0,1,1
"8924","17031550100","2012","no",92,19,0,3,14,2
"8925","17031550100","2012","yes",2,2,0,0,2,0
"8926","17031550100","2013","no",92,13,0,3,6,4
"8927","17031550100","2013","yes",4,4,0,0,2,2
"8928","17031550100","2014","no",87,29,1,1,17,11
"8929","17031550100","2014","yes",3,3,0,1,0,2
"8930","17031550100","2015","no",101,34,0,2,25,7
"8931","17031550100","2015","yes",5,5,0,0,4,1
"8932","17031550100","2016","no",91,30,0,10,14,6
"8933","17031550100","2016","yes",3,3,0,0,1,2
"8934","17031550100","2017","no",101,17,0,1,13,3
"8935","17031550100","2017","yes",2,2,0,0,2,0
"8936","17031550200","2009","no",165,53,0,10,25,18
"8937","17031550200","2010","no",152,51,0,8,34,9
"8938","17031550200","2010","yes",2,2,0,1,0,1
"8939","17031550200","2011","no",152,37,0,5,26,6
"8940","17031550200","2011","yes",1,1,0,0,0,1
"8941","17031550200","2012","no",166,51,1,11,30,10
"8942","17031550200","2012","yes",2,2,0,0,2,0
"8943","17031550200","2013","no",175,51,0,3,38,10
"8944","17031550200","2013","yes",2,2,0,1,1,0
"8945","17031550200","2014","no",212,75,1,7,50,18
"8946","17031550200","2014","yes",1,1,0,0,1,0
"8947","17031550200","2015","no",188,44,1,2,34,8
"8948","17031550200","2015","yes",2,2,0,1,1,0
"8949","17031550200","2016","no",245,72,0,2,49,21
"8950","17031550200","2017","no",239,79,1,4,51,24
"8951","17031550200","2017","yes",2,1,1,0,1,0
"8952","17031560100","2009","no",255,70,0,3,22,45
"8953","17031560100","2009","yes",1,1,0,0,0,1
"8954","17031560100","2010","no",276,56,1,6,27,23
"8955","17031560100","2010","yes",3,3,0,0,3,0
"8956","17031560100","2011","no",341,65,2,4,34,27
"8957","17031560100","2011","yes",4,4,0,1,2,1
"8958","17031560100","2012","no",376,80,0,7,35,38
"8959","17031560100","2012","yes",4,4,0,0,2,2
"8960","17031560100","2013","no",365,66,0,6,33,27
"8961","17031560100","2013","yes",4,8,1,3,3,2
"8962","17031560100","2014","no",346,70,0,3,31,36
"8963","17031560100","2015","no",311,43,0,6,26,11
"8964","17031560100","2015","yes",3,3,0,0,2,1
"8965","17031560100","2016","no",258,55,0,6,27,22
"8966","17031560100","2017","no",242,48,0,3,31,14
"8967","17031560100","2017","yes",1,1,0,0,1,0
"8968","17031560200","2009","no",51,11,0,2,7,2
"8969","17031560200","2009","yes",3,3,0,1,2,0
"8970","17031560200","2010","no",56,11,0,4,5,2
"8971","17031560200","2011","no",51,1,0,1,0,0
"8972","17031560200","2012","no",68,5,0,0,2,3
"8973","17031560200","2012","yes",1,1,0,0,0,1
"8974","17031560200","2013","no",72,14,0,2,3,9
"8975","17031560200","2014","no",91,21,0,2,11,8
"8976","17031560200","2014","yes",2,2,0,0,2,0
"8977","17031560200","2015","no",76,10,0,2,4,4
"8978","17031560200","2016","no",83,7,0,1,1,5
"8979","17031560200","2016","yes",1,2,0,1,0,1
"8980","17031560200","2017","no",86,27,0,2,16,9
"8981","17031560200","2017","yes",4,4,0,2,2,0
"8982","17031560300","2009","no",71,30,0,7,12,11
"8983","17031560300","2009","yes",2,2,0,2,0,0
"8984","17031560300","2010","no",55,14,0,0,4,10
"8985","17031560300","2010","yes",1,1,0,0,0,1
"8986","17031560300","2011","no",70,14,0,0,7,7
"8987","17031560300","2011","yes",2,2,0,0,1,1
"8988","17031560300","2012","no",67,16,0,0,7,9
"8989","17031560300","2012","yes",1,1,0,0,1,0
"8990","17031560300","2013","no",71,9,0,0,5,4
"8991","17031560300","2013","yes",1,1,0,0,1,0
"8992","17031560300","2014","no",53,5,0,0,1,4
"8993","17031560300","2014","yes",3,3,0,0,3,0
"8994","17031560300","2015","no",80,10,0,2,2,6
"8995","17031560300","2015","yes",2,2,0,0,2,0
"8996","17031560300","2016","no",57,3,0,0,0,3
"8997","17031560300","2016","yes",2,2,0,0,1,1
"8998","17031560300","2017","no",96,14,0,3,5,6
"8999","17031560300","2017","yes",1,1,0,0,1,0
"9000","17031560400","2009","no",44,3,0,0,0,3
"9001","17031560400","2009","yes",2,2,0,0,1,1
"9002","17031560400","2010","no",36,9,0,1,1,7
"9003","17031560400","2011","no",47,9,0,1,6,2
"9004","17031560400","2011","yes",2,2,0,1,1,0
"9005","17031560400","2012","no",41,2,0,0,1,1
"9006","17031560400","2012","yes",1,1,0,0,1,0
"9007","17031560400","2013","no",34,7,0,0,3,4
"9008","17031560400","2013","yes",1,1,0,0,1,0
"9009","17031560400","2014","no",42,9,0,0,8,1
"9010","17031560400","2015","no",66,6,0,1,1,4
"9011","17031560400","2015","yes",1,1,0,0,1,0
"9012","17031560400","2016","no",57,6,0,0,3,3
"9013","17031560400","2016","yes",3,3,0,1,1,1
"9014","17031560400","2017","no",56,13,0,3,6,4
"9015","17031560700","2009","no",136,35,0,2,12,21
"9016","17031560700","2009","yes",2,2,0,0,2,0
"9017","17031560700","2010","no",140,23,0,2,6,15
"9018","17031560700","2010","yes",1,1,0,0,0,1
"9019","17031560700","2011","no",126,24,0,0,11,13
"9020","17031560700","2011","yes",5,5,0,0,2,3
"9021","17031560700","2012","no",110,20,0,2,10,8
"9022","17031560700","2012","yes",3,2,0,0,1,1
"9023","17031560700","2013","no",110,25,0,1,8,16
"9024","17031560700","2013","yes",3,3,0,2,1,0
"9025","17031560700","2014","no",122,10,0,0,3,7
"9026","17031560700","2014","yes",5,3,1,1,2,0
"9027","17031560700","2015","no",131,27,0,2,12,13
"9028","17031560700","2015","yes",3,2,0,0,1,1
"9029","17031560700","2016","no",165,16,0,1,11,4
"9030","17031560700","2016","yes",4,4,0,0,2,2
"9031","17031560700","2017","no",103,20,1,1,7,12
"9032","17031560700","2017","yes",5,4,1,2,1,1
"9033","17031560800","2009","no",142,39,0,3,12,24
"9034","17031560800","2009","yes",6,6,0,1,1,4
"9035","17031560800","2010","no",142,36,0,5,21,10
"9036","17031560800","2010","yes",10,10,0,1,3,6
"9037","17031560800","2011","no",141,30,0,3,18,9
"9038","17031560800","2011","yes",7,6,0,2,0,4
"9039","17031560800","2012","no",154,24,0,0,6,18
"9040","17031560800","2012","yes",4,5,0,0,2,3
"9041","17031560800","2013","no",146,33,0,0,19,14
"9042","17031560800","2013","yes",2,2,0,0,0,2
"9043","17031560800","2014","no",125,13,0,0,6,7
"9044","17031560800","2014","yes",6,4,0,0,2,2
"9045","17031560800","2015","no",151,16,1,1,9,6
"9046","17031560800","2015","yes",8,8,0,2,3,3
"9047","17031560800","2016","no",161,21,0,2,10,9
"9048","17031560800","2016","yes",7,7,0,0,3,4
"9049","17031560800","2017","no",160,25,0,4,13,8
"9050","17031560800","2017","yes",4,5,0,1,2,2
"9051","17031560900","2009","no",145,22,0,6,7,9
"9052","17031560900","2009","yes",9,9,0,3,4,2
"9053","17031560900","2010","no",125,24,0,3,12,9
"9054","17031560900","2010","yes",5,5,0,1,4,0
"9055","17031560900","2011","no",162,31,0,0,12,19
"9056","17031560900","2011","yes",5,4,0,1,0,3
"9057","17031560900","2012","no",141,19,0,3,9,7
"9058","17031560900","2012","yes",6,5,0,0,5,0
"9059","17031560900","2013","no",151,22,0,1,8,13
"9060","17031560900","2013","yes",12,12,0,1,6,5
